30,9,2016,11,54,10,580,38,139,2,2.1464e+09,312,2.1464e+09,337,51,135,65535,700,1711,65535,39,1,0,66,12,22,0,10,72,0,11,2,2,1,2,1,0,0,28,0,1,40,1,0,5,2,19,26,9,17,1,41,48,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,11,54,10,580,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,360,1690,65535,39,1,0,15,0,5,0,10,40,0,11,2,2,1,2,1,0,0,28,0,1,53,0,0,3,0,55,8,15,54,26,9,35,1,41,48,0,0,2,10,31,32,0,0
30,9,2016,11,54,10,640,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,1935,871,65535,39,1,1,152,0,0,0,10,40,0,11,2,2,1,2,1,0,0,28,0,1,40,1,0,1,6,19,24,15,49,8,24,49,2,25,16,1,56,34,10,31,32,0,0
30,9,2016,11,54,10,640,38,139,2,2.1464e+09,312,2.1464e+09,337,55,135,65535,87,890,65535,43,1,1,9,3,21,0,12,13,0,0,8,0,3,0,6,0,1,21,0,0,22,0,1,0,6,22,9,37,52,5,33,19,10,41,18,8,39,16,6,39,15,1,35
30,9,2016,11,54,11,60,38,139,2,2.1464e+09,312,2.1464e+09,337,51,135,65535,700,1711,65535,39,1,0,67,25,24,0,10,72,0,11,2,2,1,2,1,0,0,28,0,1,42,1,0,5,2,19,26,9,18,9,41,48,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,11,54,11,60,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,360,1690,65535,39,1,0,16,5,6,4,10,40,0,11,2,2,1,2,41,0,0,28,0,1,53,0,0,3,0,55,8,15,54,10,9,35,17,41,48,0,0,2,10,31,32,0,0
30,9,2016,11,54,11,120,38,139,2,2.1464e+09,312,2.1464e+09,337,51,135,65535,87,890,65535,39,1,1,10,3,16,0,10,64,0,11,2,2,1,2,55,0,0,44,0,0,41,0,0,5,2,20,10,9,20,0,24,51,18,25,19,9,41,50,10,31,32,0,0
30,9,2016,11,54,11,120,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,1935,871,65535,39,1,1,153,0,0,4,10,40,0,11,2,2,1,2,1,0,0,28,0,1,41,0,0,1,6,20,0,15,49,8,24,48,26,25,16,9,56,34,10,31,32,0,0
30,9,2016,11,54,11,120,38,141,13,2.1464e+09,312,2.1464e+09,337,25,135,65535,1621,2920,65535,13,15,1,2,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,9,2016,11,54,11,200,38,141,13,2.1464e+09,312,2.1464e+09,337,51,135,65535,1621,2920,65535,39,15,1,3,0,0,6,10,40,0,11,2,2,1,2,108,0,0,20,0,0,35,1,0,7,0,32,0,0,0,0,0,0,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,11,54,11,540,38,139,2,2.1464e+09,312,2.1464e+09,337,51,135,65535,700,1711,65535,39,1,0,68,26,28,0,10,72,0,11,2,2,1,2,3,0,0,28,0,1,42,0,0,5,2,19,26,9,18,25,56,2,1,41,48,0,0,2,10,31,32,0,0
30,9,2016,11,54,11,540,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,360,1690,65535,39,1,0,17,7,7,0,10,40,0,11,2,2,1,2,1,0,0,28,0,1,52,1,0,3,0,55,8,15,55,2,9,35,1,41,48,0,0,2,10,31,32,0,0
30,9,2016,11,54,11,600,38,139,2,2.1464e+09,312,2.1464e+09,337,51,135,65535,87,890,65535,39,1,1,11,4,23,0,10,64,0,11,2,2,1,2,73,0,0,44,0,0,41,1,0,5,2,20,17,41,20,18,9,51,26,25,19,16,24,50,10,31,32,0,0
30,9,2016,11,54,11,600,38,139,3,2.1464e+09,312,2.1464e+09,337,55,135,65535,1935,871,65535,43,1,1,154,0,0,0,0,0,0,2,5,0,4,0,6,0,1,20,0,0,20,0,0,0,6,23,3,35,18,4,57,16,0,63,4,1,35,2,9,37,1,7,34
30,9,2016,11,54,11,670,38,141,13,2.1464e+09,312,2.1464e+09,337,51,135,65535,1621,2920,65535,39,15,1,4,6,6,5,10,40,0,11,2,2,1,2,73,0,0,20,0,0,36,0,0,1,0,17,16,56,1,18,8,33,17,40,0,0,0,2,10,31,32,0,0
30,9,2016,11,54,12,20,38,139,2,2.1464e+09,312,2.1464e+09,337,55,135,65535,700,1711,65535,43,1,0,69,28,29,0,24,24,0,4,8,0,0,0,6,0,0,29,0,0,29,0,0,0,5,45,3,35,19,10,41,16,8,39,11,7,32,9,6,39,0,0,0
30,9,2016,11,54,12,20,38,139,3,2.1464e+09,312,2.1464e+09,337,55,135,65535,360,1690,65535,43,1,0,18,6,6,0,4,0,0,6,5,0,0,0,6,0,0,40,0,0,40,0,0,0,5,49,3,35,8,1,35,29,0,63,29,8,38,11,6,39,0,0,0
