30,9,2016,12,26,27,220,38,139,3,2.1464e+09,312,2.1464e+09,337,55,135,65535,1083,2519,65535,43,1,6,129,0,1,0,0,0,0,0,5,0,2,0,6,0,0,35,0,0,35,0,0,0,6,26,10,41,24,0,34,19,4,57,17,6,39,11,9,37,10,5,33
30,9,2016,12,26,27,340,38,139,3,2.1464e+09,312,2.1464e+09,337,55,135,65535,433,3279,65535,43,1,0,88,0,0,7,0,0,0,0,5,0,1,0,6,0,1,23,0,0,22,0,0,0,3,34,3,35,20,4,57,7,6,39,0,0,0,0,0,0,0,0,0
30,9,2016,12,26,27,430,38,140,6,2.1464e+09,312,2.1464e+09,337,51,135,65535,662,22,65535,39,8,1,3,33,33,0,10,40,0,11,2,2,1,2,0,0,0,12,0,1,43,1,0,1,0,37,16,40,0,0,0,0,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,12,26,27,460,38,140,6,2.1464e+09,312,2.1464e+09,337,51,135,65535,2040,1749,65535,39,1,2,70,10,8,0,10,56,0,11,2,2,1,2,88,0,0,7,1,1,42,1,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,12,26,27,460,38,140,7,2.1464e+09,312,2.1464e+09,337,51,135,65535,65,958,65535,39,1,2,36,15,15,0,10,48,0,11,2,2,1,2,1,0,0,60,0,1,9,0,0,5,2,20,8,24,19,9,25,51,9,41,32,0,0,2,10,31,32,0,0
30,9,2016,12,26,27,520,38,140,7,2.1464e+09,312,2.1464e+09,337,51,135,65535,1442,1577,65535,39,1,3,229,0,0,4,10,40,0,11,2,2,1,2,68,0,0,7,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,12,26,27,700,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,1083,2519,65535,39,1,6,130,0,0,0,10,40,0,11,2,2,1,2,1,0,1,21,0,0,43,0,0,1,0,37,9,14,52,17,41,51,2,25,18,9,24,18,10,31,32,0,0
30,9,2016,12,26,27,820,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,433,3279,65535,39,1,0,89,0,0,6,10,40,0,11,2,2,1,2,0,0,0,28,0,1,39,1,0,1,6,18,1,41,16,0,0,0,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,12,26,27,900,38,140,6,2.1464e+09,312,2.1464e+09,337,51,135,65535,662,22,65535,39,8,1,4,26,26,0,10,64,0,11,2,2,1,2,0,0,0,12,0,1,43,0,0,1,0,37,8,40,0,0,0,0,0,0,0,0,0,2,10,31,0,0,0
30,9,2016,12,26,27,940,38,140,6,2.1464e+09,312,2.1464e+09,337,51,135,65535,2040,1749,65535,39,1,2,71,11,14,0,10,56,0,11,2,2,1,2,74,0,0,7,1,1,41,0,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,12,26,27,940,38,140,7,2.1464e+09,312,2.1464e+09,337,51,135,65535,65,958,65535,39,1,2,37,16,14,0,10,48,0,11,2,2,1,2,17,0,1,21,0,0,39,1,0,3,0,51,17,56,3,1,25,48,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,12,26,28,0,38,140,7,2.1464e+09,312,2.1464e+09,337,51,135,65535,1442,1577,65535,39,1,3,230,0,0,4,10,40,0,11,2,2,1,2,0,0,0,7,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,12,26,28,180,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,1083,2519,65535,39,1,6,131,0,0,0,10,40,0,11,2,2,1,2,33,0,1,21,0,0,42,1,0,1,0,37,9,14,52,25,41,52,18,25,19,1,24,18,10,31,32,0,0
30,9,2016,12,26,28,300,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,433,3279,65535,39,1,0,90,0,0,4,10,40,0,11,2,2,1,2,0,0,0,28,0,1,37,0,0,1,6,17,9,41,16,0,0,0,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,12,26,28,370,38,140,6,2.1464e+09,312,2.1464e+09,337,51,135,65535,662,22,65535,39,8,1,5,25,25,0,10,64,0,11,2,2,1,2,0,0,0,12,0,1,42,0,0,1,0,36,0,40,0,0,0,0,0,0,0,0,0,2,10,31,0,0,0
