30,9,2016,11,42,27,330,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,1602,3093,65535,39,1,7,23,0,0,0,10,40,0,11,2,2,1,2,1,0,0,28,0,1,43,0,0,5,2,20,26,25,19,25,24,18,25,41,48,0,0,2,10,31,32,0,0
30,9,2016,11,42,27,390,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,143,3329,65535,39,1,0,222,0,0,3,10,40,0,11,2,2,1,2,1,0,0,28,0,1,38,1,0,3,0,51,0,7,34,10,9,49,17,41,49,18,42,18,10,31,32,0,0
30,9,2016,11,42,27,390,38,140,7,2.1464e+09,312,2.1464e+09,337,51,135,65535,1561,2865,65535,39,1,0,58,25,27,0,10,72,0,11,2,2,1,2,38,0,0,28,0,1,48,1,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,11,42,27,500,38,141,12,2.1464e+09,312,2.1464e+09,337,51,135,65535,1967,1395,65535,39,1,2,32,20,20,0,10,56,0,11,2,2,1,2,17,0,0,60,1,1,14,1,0,5,0,38,8,57,22,9,15,22,0,40,21,18,26,18,10,31,32,0,0
30,9,2016,11,42,27,510,38,139,3,2.1464e+09,312,2.1464e+09,337,55,135,65535,1234,787,65535,43,1,2,209,0,0,0,0,0,0,5,5,0,0,0,6,0,1,36,0,0,37,0,0,0,6,50,3,35,2,1,35,29,8,38,23,9,37,21,5,33,20,0,34
30,9,2016,11,42,27,570,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,261,1242,65535,39,1,3,8,0,3,0,10,40,0,11,2,2,1,2,1,0,0,28,0,1,43,0,0,1,1,53,0,24,20,17,41,52,9,24,19,18,25,18,10,31,32,0,0
30,9,2016,11,42,27,590,38,139,0,2.1464e+09,312,2.1464e+09,337,51,135,65535,23,3408,65535,39,8,1,1,23,23,0,10,40,0,11,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,31,32,0,0
30,9,2016,11,42,27,590,38,141,13,2.1464e+09,312,2.1464e+09,337,51,135,65535,1686,2685,65535,39,8,1,0,17,17,0,10,40,0,11,2,2,1,2,54,0,0,28,0,1,9,1,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,2,10,31,0,0,0
30,9,2016,11,42,27,630,38,139,3,2.1464e+09,312,2.1464e+09,337,51,135,65535,158,167,65535,39,1,4,72,0,0,5,10,40,0,11,2,2,1,2,57,0,0,7,1,1,47,0,0,1,6,23,1,41,21,24,56,53,2,9,48,0,0,2,10,31,32,0,0
30,9,2016,11,42,27,640,38,141,12,2.1464e+09,312,2.1464e+09,337,51,135,65535,1004,2580,65535,39,11,1,6,1,1,0,10,40,0,11,2,2,1,2,90,0,0,20,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,31,32,0,0
